freq,c_dest,purpose,duration,unit,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,WORLD,PER,N_GE4,NR,SI	12605829 	12328329 	12021858 	14074780 	14916182 	13768514 	15010885 	14173982 	8342584 	14017853 	17365504 	19769412 
A,WORLD,PER,N_GE4,NR,SK	30388112 	21715000 b	20378779 	26938850 	27108543 	29417186 	35536467 	41462270 	13135085 	16697666 	26505015 	34344864 
A,WORLD,PER,N_GE4,NR,UK	659375030 	667618160 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_HOL,N1-3,NR,AL	: 	: 	: 	: 	: 	1032190 	: 	1418700 	1217023 	: 	: 	: 
A,WORLD,PER_HOL,N1-3,NR,AT	12805076 	12595350 	14026069 	13684129 	15163338 	14868846 	14190835 	14797353 	8576019 	10129573 	16756020 	17689571 
A,WORLD,PER_HOL,N1-3,NR,BE	7008324 	7595074 	7432308 	8842942 	9272059 	9497181 b	10052209 	10705438 	5730477 	8546521 	10950547 	11432386 
A,WORLD,PER_HOL,N1-3,NR,BG	1912483 b	1970124 	2260845 	1814962 	1880920 	2957701 	2885346 	3355081 	1618423 	2379827 	3026365 	3307505 
A,WORLD,PER_HOL,N1-3,NR,CH	9195678 	8843777 	9040499 	8594552 	9053852 	9347381 	10071996 	9452509 	6814327 	7349153 	9136329 	: 
A,WORLD,PER_HOL,N1-3,NR,CY	1894698 b	1597428 	1571567 	1783229 	1867758 	2054926 	2398839 	2530617 	2251038 	2745724 	2525162 	2608585 
A,WORLD,PER_HOL,N1-3,NR,CZ	21575939 	18416911 	19753587 	16390519 	18879153 	21073272 	22141256 	21660995 	14787677 	16483493 	20376743 	16997580 
A,WORLD,PER_HOL,N1-3,NR,DE	88457573 	93999849 	81229866 	93849324 	92545219 	85340074 	102953559 	106898033 	47825363 	58023669 	88453922 	100129682 
A,WORLD,PER_HOL,N1-3,NR,DK	9440260 	12196904 b	12627003 	13771057 	11646784 	14398191 	6960465 	15237080 	13217199 	10267470 	9924850 	9665963 
A,WORLD,PER_HOL,N1-3,NR,EA20	385562780 	372823792 	374044833 	362236602 	380506058 	394152365 	425463577 	431525590 	241774273 	308376794 	411591126 	444127642 
A,WORLD,PER_HOL,N1-3,NR,EE	1608816 	1626372 	1859017 	2074876 	2503746 	2626714 	3953834 	3023479 	1932316 	2107731 	2848324 	3195935 
A,WORLD,PER_HOL,N1-3,NR,EL	3374852 	2039799 	2172044 	2170848 	2058848 	2142766 	2509525 	2103638 	1890656 	2000615 	2656504 	2710295 
A,WORLD,PER_HOL,N1-3,NR,ES	105236631 	100070100 	103877538 	81063556 b	87123253 	99593939 	101352901 	102682848 	47594286 	69261116 	90612219 	96404316 
A,WORLD,PER_HOL,N1-3,NR,EU27_2020	478708926 e	473246246 e	460228490 	450988463 	473638906 	495297913 	521759507 	538338219 	329050856 	402916271 	523042470 	558216669 e
A,WORLD,PER_HOL,N1-3,NR,FI	20769377 b	21099803 	19871971 	20638196 	20825485 	21191482 	20833948 	19692331 	16408720 	18193663 	18975769 	18260006 
A,WORLD,PER_HOL,N1-3,NR,FR	61195637 	60380354 	65440136 	58604838 	59131564 	69823793 	69326722 	71373844 	51112772 	62909499 	83290229 	93693596 
A,WORLD,PER_HOL,N1-3,NR,HR	3048024 	2662612 	2681152 	2369951 	1642113 	2164994 	2387689 	2688935 	1189737 	1750607 	2334929 	3210821 
A,WORLD,PER_HOL,N1-3,NR,HU	10817598 	8954746 	9920719 	10936207 	12067815 	13286503 	12553559 	13222166 	7840148 	7823770 	12518942 	12629413 
A,WORLD,PER_HOL,N1-3,NR,IE	6206290 	6083026 	6406427 	6998319 	6895875 	8241008 	8961791 	9130055 	5705863 	4350939 	10250745 	10294104 
A,WORLD,PER_HOL,N1-3,NR,IT	33108175 	22602394 	25796069 b	27253401 	34917238 	32051819 	39046140 	34131911 	18821641 	18599999 	28722732 	27144281 
A,WORLD,PER_HOL,N1-3,NR,LT	1560077 	1494788 	1593603 	1755401 	1737589 	1711442 	2011347 	2154735 	1691204 	2361216 	3010763 	3255412 
A,WORLD,PER_HOL,N1-3,NR,LU	569485 	613120 	811434 	818284 	688014 	868837 	940432 	1013398 	464423 	574984 	1061056 	1227429 
A,WORLD,PER_HOL,N1-3,NR,LV	2188704 	1806813 	1888278 	2051723 	2347488 	1874728 	2217501 	1549300 	936967 	2119087 	2289052 	2432713 
A,WORLD,PER_HOL,N1-3,NR,ME	: 	: 	: 	: 	701813 	818080 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_HOL,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	288805 	289253 	313597 	: 	: 
A,WORLD,PER_HOL,N1-3,NR,MT	397226 	386845 	437242 b	467432 	632324 	619411 	669279 	686749 	611416 	651617 	834403 	965935 
A,WORLD,PER_HOL,N1-3,NR,NL	24729177 b	23006070 	23737148 	23211398 	24733371 	21055909 	21318222 	23952017 	16321815 	28671355 	24860991 	25928103 
A,WORLD,PER_HOL,N1-3,NR,NO	: 	9869264 	12068490 	11574970 	11578678 	11331509 	15229612 	: 	: 	18103850 	17995673 	16994918 
A,WORLD,PER_HOL,N1-3,NR,PL	23876744 	31488510 	14590912 b	15574122 	18169322 	20893416 	22043955 	23986752 	17316195 	20530698 	25608956 	28193253 
A,WORLD,PER_HOL,N1-3,NR,PT	5473343 	5879048 	5833026 	6680966 	7064781 	7928754 	8765480 	10398640 	6372860 	7545388 	10206115 	10750907 
A,WORLD,PER_HOL,N1-3,NR,RO	5180345 	6892598 	6854561 	6947777 	7921842 	8307971 	9701565 	9949007 	6017590 	10145167 	11029421 	13025426 
A,WORLD,PER_HOL,N1-3,NR,RS	: 	: 	: 	: 	: 	: 	888957 	: 	: 	: 	: 	: 
A,WORLD,PER_HOL,N1-3,NR,SE	: 	: 	20176030 	23317215 	22567012 	20228493 	20009784 	19401548 	26479351 	26909051 	28966067 	: 
A,WORLD,PER_HOL,N1-3,NR,SI	3499635 	3649676 	3774375 	3629559 	3554367 	3753191 	4497310 	3866375 	2214439 	4129009 	4058262 	4950057 
A,WORLD,PER_HOL,N1-3,NR,SK	2431660 	3635270 b	3605564 	4288229 	5801629 	6742550 	7076015 	8145895 	4122260 	3704483 	6893383 	7843507 
A,WORLD,PER_HOL,N1-3,NR,UK	72786041 	72388156 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_HOL,N_GE1,NR,AL	: 	: 	: 	: 	: 	6682481 	: 	10741657 	8852021 	: 	: 	: 
A,WORLD,PER_HOL,N_GE1,NR,AT	71639557 	68935790 	73129896 	72994448 	75657932 	78140356 	71485631 	75514710 	34863906 	49225902 	82021721 	87556619 
A,WORLD,PER_HOL,N_GE1,NR,BE	63695013 	76875813 	75674253 	77717579 	88229152 	75785789 b	91336698 	90007799 	45520280 	65469519 	90642596 	98068995 
A,WORLD,PER_HOL,N_GE1,NR,BG	8067568 b	10841873 	9289445 	8024366 	9443659 	13526452 	13142012 	12816057 	7391670 	8825456 	12539060 	13780801 
A,WORLD,PER_HOL,N_GE1,NR,CH	87097200 	86324449 	86083227 	90052129 	97871710 	95848912 	100555900 	90715012 	64763646 	62184752 	84339850 	: 
A,WORLD,PER_HOL,N_GE1,NR,CY	8536276 b	8477596 	8414587 	6261123 	7197125 	8906777 	9121593 	8974660 	5364174 	6520130 	7563536 	9939940 
A,WORLD,PER_HOL,N_GE1,NR,CZ	89179795 	88490674 	89223278 	79849422 	93399920 	97239625 	96455411 	101545247 	73887890 	81619906 	96680126 	89899245 
A,WORLD,PER_HOL,N_GE1,NR,DE	770557979 	796094427 	807739235 	799564001 	831869978 	845297449 	994724765 	935408019 	431030843 	562978406 	930436526 	925642420 
A,WORLD,PER_HOL,N_GE1,NR,DK	58196381 	60381458 b	64349702 	70676367 	58243055 	60675119 	55232250 	88741899 	57812135 	41498867 	51692446 	55835139 
A,WORLD,PER_HOL,N_GE1,NR,EA20	2658876793 	2668129025 	2638104254 	2510066544 	2609082438 	2705354512 	2951004711 	2896314792 	1672373537 	2080396317 	2823426270 	2919608184 
A,WORLD,PER_HOL,N_GE1,NR,EE	5319028 	5579039 	6115054 	6752314 	6576799 	7700386 	11710447 	9160650 	4765038 	5401229 	7665566 	9333355 
A,WORLD,PER_HOL,N_GE1,NR,EL	35888332 	39079284 	43611092 	41987316 	39953907 	46196130 	52762062 	46418216 	46704511 	50346172 	52385785 	52679693 
A,WORLD,PER_HOL,N_GE1,NR,ES	343086724 	350490165 	336651430 	293323700 b	326316743 	357411207 	354726453 	360848808 	211367519 	274636581 	340540223 	363903717 
A,WORLD,PER_HOL,N_GE1,NR,EU27_2020	3102464439 e	3149008566 e	3090348732 	2969930098 	3094449239 	3229808421 	3464270209 	3466845372 	2059952470 	2501146859 	3379200979 	3501304435 e
A,WORLD,PER_HOL,N_GE1,NR,FI	63266895 b	68442629 	65080262 	66707422 	65040037 	71288033 	73616085 	77675806 	65941492 	62053465 	79932236 	74465690 
A,WORLD,PER_HOL,N_GE1,NR,FR	657600272 	666293318 	678369098 	601905317 	594583629 	626789641 	660029894 	635182175 	463623018 	518116329 	608715246 	661876535 
A,WORLD,PER_HOL,N_GE1,NR,HR	21029113 	19512975 	19556801 	19991955 	14422203 	16554671 	15152540 	17155924 	11948801 	15101747 	17148822 	18858690 
A,WORLD,PER_HOL,N_GE1,NR,HU	36838210 	32809815 	34533233 	35118347 	37171744 	41678866 	43701311 	48213918 	23656627 	26231204 	37409696 	44612991 
A,WORLD,PER_HOL,N_GE1,NR,IE	36197461 	35377310 	36144167 	37878606 	38515413 	39293964 	43713268 	46784575 	17175131 	14278906 	46291089 	45787912 
A,WORLD,PER_HOL,N_GE1,NR,IT	266063572 	223515715 	185673030 b	172291870 	192996076 	196706899 	221307729 	218199692 	126854832 	162447335 	193813622 	180192593 
A,WORLD,PER_HOL,N_GE1,NR,LT	7597231 	6905820 	7462730 	7874365 	8207079 	9063269 	10363825 	9960610 	4543342 	6340632 	10600435 	12113339 
A,WORLD,PER_HOL,N_GE1,NR,LU	6607967 	6883930 	7537271 	7377576 	7771868 	10066984 	9490267 	9308537 	5716536 	7557458 	11851230 	11569406 
A,WORLD,PER_HOL,N_GE1,NR,LV	5561260 	5088193 	7390864 	6110572 	7062609 	6338000 	5535011 	5646351 	3257543 	4931055 	6968794 	8635966 
A,WORLD,PER_HOL,N_GE1,NR,ME	: 	: 	: 	: 	3821469 	3423635 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_HOL,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	1923299 	878358 	1843210 	: 	: 
A,WORLD,PER_HOL,N_GE1,NR,MT	1688151 	1619258 	2150069 b	2230193 	2735068 	2973464 	3346772 	3469104 	1555950 	1936426 	3421594 	4023819 
A,WORLD,PER_HOL,N_GE1,NR,NL	229688100 b	219058686 	217023187 	219524023 	229922847 	227663686 	236886095 	250530661 	133536223 	200253808 	246532827 	258700730 
A,WORLD,PER_HOL,N_GE1,NR,NO	: 	61948147 	73577814 	68454463 	68332549 	71419533 	73790511 	: 	: 	56971519 	82208207 	75528346 
A,WORLD,PER_HOL,N_GE1,NR,PL	128516932 	164228221 	133370538 b	142127592 	149128663 	158213009 	162230523 	177679271 	123758377 	146780359 	180618273 	188444673 
A,WORLD,PER_HOL,N_GE1,NR,PT	30552079 	35473551 	31636771 	32910952 	34854732 	39469265 	41224733 	48546963 	38014137 	43960616 	46639569 	47331803 
A,WORLD,PER_HOL,N_GE1,NR,RO	28857314 	29457798 	28316773 	27799020 	29041812 	32655433 	35122207 	39357684 	20645100 	34497234 	37358801 	43368994 
A,WORLD,PER_HOL,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	4397809 	: 	: 	: 	: 	: 
A,WORLD,PER_HOL,N_GE1,NR,SE	: 	: 	93161510 	96268440 	108937949 	120465406 	107381785 	102176503 	80427135 	81297515 	139476307 	: 
A,WORLD,PER_HOL,N_GE1,NR,SI	14356216 	13914622 	13603213 	15556026 	15586978 	15718157 	17065079 	15849117 	9503991 	15457953 	17951566 	20150900 
A,WORLD,PER_HOL,N_GE1,NR,SK	19945568 	20510902 b	15141243 	21107185 	21582262 	23990385 	27405766 	31672414 	11086268 	13382650 	22303286 	28776061 
A,WORLD,PER_HOL,N_GE1,NR,UK	487095696 	492599248 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_HOL,N_GE4,NR,AL	: 	: 	: 	: 	: 	5650291 	: 	9322957 	7634998 	: 	: 	: 
A,WORLD,PER_HOL,N_GE4,NR,AT	58834481 	56340440 	59103827 	59310319 	60494594 	63271509 	57294796 	60717356 	26287887 	39096329 	65265701 	69867048 
A,WORLD,PER_HOL,N_GE4,NR,BE	56686688 	69280740 	68241945 	68874637 	78957093 	66288608 b	81284489 	79302361 	39789803 	56922998 	79692049 	86636609 
A,WORLD,PER_HOL,N_GE4,NR,BG	6155084 b	8871749 	7028599 	6209404 	7562739 	10568750 	10256667 	9460976 	5773247 	6445630 	9512695 	10473295 
A,WORLD,PER_HOL,N_GE4,NR,CH	77901522 	77480672 	77042728 	81457577 	88817858 	86501531 	90483904 	81262503 	57949320 	54835599 	75203521 	: 
A,WORLD,PER_HOL,N_GE4,NR,CY	6641577 b	6880168 	6843020 	4477894 	5329367 	6851851 	6722754 	6444043 	3113136 	3774406 	5038374 	7331355 
A,WORLD,PER_HOL,N_GE4,NR,CZ	67603856 	70073762 	69469691 	63458903 	74520767 	76166353 	74314155 	79884252 	59100212 	65136413 	76303383 	72901665 
A,WORLD,PER_HOL,N_GE4,NR,DE	682100406 	702094578 	726509370 	705714678 	739324760 	759957374 	891771205 	828509986 	383205480 	504954737 	841982604 	825512738 
A,WORLD,PER_HOL,N_GE4,NR,DK	48756120 	48184554 b	51722699 	56905310 	46596271 	46276927 	48271785 	73504819 	44594936 	31231398 	41767596 	46169176 
A,WORLD,PER_HOL,N_GE4,NR,EA20	2273314014 	2295305233 	2264059422 	2147829942 	2228576380 	2311202147 	2525541134 	2464789202 	1430599265 	1772019523 	2411835144 	2475480542 
A,WORLD,PER_HOL,N_GE4,NR,EE	3710212 	3952667 	4256037 	4677438 	4073053 	5073672 	7756613 	6137171 	2832722 	3293497 	4817242 	6137420 
A,WORLD,PER_HOL,N_GE4,NR,EL	32513480 	37039485 	41439048 	39816469 	37895059 	44053364 	50252537 	44314578 	44813855 	48345557 	49729281 	49969399 
A,WORLD,PER_HOL,N_GE4,NR,ES	237850093 	250420065 	232773892 	212260144 b	239193490 	257817268 	253373552 	258165961 	163773233 	205375466 	249928004 	267499400 
A,WORLD,PER_HOL,N_GE4,NR,EU27_2020	2623755514 e	2675762320 e	2630120241 	2518941636 	2620810333 	2734510508 	2942510702 	2928507152 	1730901614 	2098230589 	2856158510 	2943087767 e
A,WORLD,PER_HOL,N_GE4,NR,FI	42497518 b	47342826 	45208291 	46069226 	44214552 	50096551 	52782137 	57983476 	49532772 	43859802 	60956467 	56205683 
A,WORLD,PER_HOL,N_GE4,NR,FR	596404634 	605912964 	612928961 	543300479 	535452065 	556965848 	590703172 	563808331 	412510246 	455206830 	525425018 	568182939 
A,WORLD,PER_HOL,N_GE4,NR,HR	17981090 	16850363 	16875649 	17622004 	12780089 	14389677 	12764851 	14466989 	10759063 	13351140 	14813892 	15647870 
A,WORLD,PER_HOL,N_GE4,NR,HU	26020612 	23855069 	24612514 	24182140 	25103929 	28392363 	31147752 	34991752 	15816479 	18407434 	24890754 	31983578 
A,WORLD,PER_HOL,N_GE4,NR,IE	29991171 	29294284 	29737741 	30880286 	31619538 	31052955 	34751477 	37654520 	11469269 	9927967 	36040345 	35493808 
A,WORLD,PER_HOL,N_GE4,NR,IT	232955397 	200913321 	159876961 b	145038469 	158078838 	164655080 	182261589 	184067782 	108033191 	143847336 	165090890 	153048312 
A,WORLD,PER_HOL,N_GE4,NR,LT	6037154 	5411032 	5869127 	6118963 	6469490 	7351827 	8352478 	7805875 	2852138 	3979416 	7589672 	8857927 
A,WORLD,PER_HOL,N_GE4,NR,LU	6038482 	6270810 	6725837 	6559292 	7083855 	9198147 	8549834 	8295139 	5252113 	6982474 	10790174 	10341977 
A,WORLD,PER_HOL,N_GE4,NR,LV	3372556 	3281380 	5502586 	4058849 	4715121 	4463272 	3317510 	4097051 	2320576 	2811968 	4679742 	6203252 
A,WORLD,PER_HOL,N_GE4,NR,ME	: 	: 	: 	: 	3119657 	2605555 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_HOL,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	1634494 	589106 	1529614 	: 	: 
A,WORLD,PER_HOL,N_GE4,NR,MT	1290925 	1232412 	1712828 b	1762762 	2102745 	2354053 	2677493 	2782355 	944534 	1284808 	2587191 	3057883 
A,WORLD,PER_HOL,N_GE4,NR,NL	204958923 b	196052617 	193286039 	196312625 	205189476 	206607777 	215567872 	226578644 	117214408 	171582453 	221671836 	232772627 
A,WORLD,PER_HOL,N_GE4,NR,NO	: 	52078883 	61509324 	56879493 	56753871 	60088023 	58560900 	: 	: 	38867669 	64212534 	58533428 
A,WORLD,PER_HOL,N_GE4,NR,PL	104640188 	132739711 	118779625 b	126553469 	130959341 	137319593 	140186568 	153692519 	106442181 	126249661 	155009317 	160251420 
A,WORLD,PER_HOL,N_GE4,NR,PT	25078736 	29594503 	25803745 	26229986 	27789951 	31540510 	32459254 	38148324 	31641277 	36415228 	36433454 	36580896 
A,WORLD,PER_HOL,N_GE4,NR,RO	23676969 	22565199 	21462212 	20851243 	21119970 	24347462 	25420641 	29408677 	14627510 	24352068 	26329380 	30343568 
A,WORLD,PER_HOL,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	3508853 	: 	: 	: 	: 	: 
A,WORLD,PER_HOL,N_GE4,NR,SE	: 	: 	72985479 	72951225 	86370936 	100236913 	87372001 	82774955 	53947784 	54388464 	110510240 	: 
A,WORLD,PER_HOL,N_GE4,NR,SI	10856582 	10264946 	9828838 	11926467 	12032611 	11964967 	12567769 	11982742 	7289552 	11328944 	13893304 	15200843 
A,WORLD,PER_HOL,N_GE4,NR,SK	17513908 	16875633 b	11535679 	16818956 	15780633 	17247835 	20329751 	23526518 	6964008 	9678167 	15409903 	20932554 
A,WORLD,PER_HOL,N_GE4,NR,UK	414309656 	420211091 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_OTH,N1-3,NR,AL	: 	: 	: 	: 	: 	316375 	: 	297976 	282124 	: 	: 	: 
A,WORLD,PER_OTH,N1-3,NR,AT	895012 	1853923 	501982 	659655 	580730 	674552 	837304 	1068500 	601194 	928305 	2178143 	3065391 
A,WORLD,PER_OTH,N1-3,NR,BE	: u	178260 	131967 	114260 	307184 	208022 b	269759 	646030 	371922 	437845 	480094 	689890 
A,WORLD,PER_OTH,N1-3,NR,BG	175713 b	222898 	169355 	124533 u	83810 u	212412 	140676 	120149 u	: u	84477 u	99245 u	166615 
A,WORLD,PER_OTH,N1-3,NR,CH	1493711 	2068125 	1723367 	2634506 	2321050 	2171212 	1395726 	1737925 	828291 	969305 	1374348 	: 
A,WORLD,PER_OTH,N1-3,NR,CY	94370 b	124889 	105901 	66862 	107354 	115435 	165901 	164640 	104990 	104132 u	175608 	156923 
A,WORLD,PER_OTH,N1-3,NR,CZ	470088 	607144 	493504 	713535 	575355 	865971 	609102 	983021 	299667 u	264434 	680860 	475910 
A,WORLD,PER_OTH,N1-3,NR,DE	5947580 	8915269 	6683910 	7280425 	6139453 	6002615 	9548279 	8628436 	3382052 	5022018 	6323473 	8610771 
A,WORLD,PER_OTH,N1-3,NR,DK	232770 u	214739 bu	: u	140262 u	135832 u	688216 	553979 	1133543 	710319 	395798 	863703 	728512 
A,WORLD,PER_OTH,N1-3,NR,EA20	35173138 	37682793 	32498228 	38942235 	34582166 	39953563 	47985472 	48773069 	33511281 	46176139 	60504541 	56949082 
A,WORLD,PER_OTH,N1-3,NR,EE	: u	30682 u	38417 u	107532 	85279 u	166688 	173268 	213184 	75066 u	84805 u	188053 	260155 
A,WORLD,PER_OTH,N1-3,NR,EL	500630 	330136 	441138 	325998 	297000 	410291 	412269 	357701 	238452 	256228 	444706 	358624 
A,WORLD,PER_OTH,N1-3,NR,ES	5134314 	4543029 	3439359 	11669455 b	10622105 	9461587 	10252706 	11106649 	5804680 	9273508 	11395215 	10687174 
A,WORLD,PER_OTH,N1-3,NR,EU27_2020	45270424 e	46043055 e	40635888 	47921404 	44518650 	48080420 	55365354 	57694497 	44929194 	57274471 	74023436 	70920265 e
A,WORLD,PER_OTH,N1-3,NR,FI	2332333 b	2302886 	2204864 	2450215 	2357847 	2804434 	2431083 	2793065 	2084121 	2237239 	2456736 	2216827 
A,WORLD,PER_OTH,N1-3,NR,FR	11557731 	11876407 	11243640 	9819066 	8670328 	12653399 	16507648 	16314470 	16691217 	22867040 	25016691 	17890863 
A,WORLD,PER_OTH,N1-3,NR,HR	1692959 	1984372 	1385774 	1155265 	781938 	668995 	587518 	686655 	447232 	456040 	292320 	251290 
A,WORLD,PER_OTH,N1-3,NR,HU	375802 	420667 	476360 	407487 	532473 	492951 	457034 	637011 	279527 	372659 	642218 	744917 
A,WORLD,PER_OTH,N1-3,NR,IE	1876164 	1762034 	2040717 	1927761 	1847718 	2026376 	2220541 	2298954 	968502 	587844 	2287180 	2035277 
A,WORLD,PER_OTH,N1-3,NR,IT	1867307 	1515069 	1758361 b	1503804 	793233 u	1902269 	1602545 	1151108 u	844966 u	481527 u	778635 u	1249899 
A,WORLD,PER_OTH,N1-3,NR,LT	580982 	609981 	591493 	555362 	592080 	579277 	520996 	582171 	454801 	616961 	752032 	765129 
A,WORLD,PER_OTH,N1-3,NR,LU	39879 	26054 u	77522 	36572 	24239 u	90360 	88983 	106212 	68248 	72947 	116627 	122232 
A,WORLD,PER_OTH,N1-3,NR,LV	479598 	331662 	308854 	150635 	82616 u	148901 	182643 	297258 	108461 u	161724 	229240 	282521 
A,WORLD,PER_OTH,N1-3,NR,ME	: 	: 	: 	: 	128126 	80384 u	: 	: 	: 	: 	: 	: 
A,WORLD,PER_OTH,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	11479 u	: u	: u	: 	: 
A,WORLD,PER_OTH,N1-3,NR,MT	15009 	20378 	15989 bu	23340 u	: u	26018 	26316 u	27448 u	15998 u	23432 	21318 u	43129 
A,WORLD,PER_OTH,N1-3,NR,NL	206417 bu	133551 u	137906 u	: u	148592 u	881120 	769227 	608071 	218996 	1033314 	5368711 	6106123 
A,WORLD,PER_OTH,N1-3,NR,NO	: 	3483039 	3927338 	3512743 	3166550 	3978424 	6253221 	: 	: 	3139588 	4476793 	4410773 
A,WORLD,PER_OTH,N1-3,NR,PL	4926658 	2803383 	2724118 b	2772701 	3489532 	3136552 	3126728 	2961919 	1552371 	1739413 	2616138 	2645511 
A,WORLD,PER_OTH,N1-3,NR,PT	918688 	710645 	876660 	728976 	764117 	724298 	866908 	1184725 	815999 	868186 	1084950 	1081218 
A,WORLD,PER_OTH,N1-3,NR,RO	433206 	581009 	695025 	929468 	896682 	819935 	752505 	1054750 	293315 	493019 	542346 	771889 
A,WORLD,PER_OTH,N1-3,NR,RS	: 	: 	: 	: 	: 	: 	97393 u	: 	: 	: 	: 	: 
A,WORLD,PER_OTH,N1-3,NR,SE	: 	: 	3454498 	3891182 	4222800 	1910821 	1739858 	2031036 	8265266 	7748531 	8074385 	: 
A,WORLD,PER_OTH,N1-3,NR,SI	112503 	92991 	105212 	91587 	86329 u	90237 u	182539 	172351 	68381 u	102938 	124277 	197760 
A,WORLD,PER_OTH,N1-3,NR,SK	863378 	340573 bu	408563 u	: u	281359 u	318688 u	339039 u	365441 u	146004 u	560106 	790529 	877885 
A,WORLD,PER_OTH,N1-3,NR,UK	5266237 	5078358 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_OTH,N_GE1,NR,AL	: 	: 	: 	: 	: 	2797408 	: 	2183308 	1382769 	: 	: 	: 
A,WORLD,PER_OTH,N_GE1,NR,AT	5722832 	8220980 	4023568 	4156869 	4666996 	4959813 	7145755 	5649761 	3552614 	4568954 	9640170 	13049973 
A,WORLD,PER_OTH,N_GE1,NR,BE	: u	1956857 	2681439 	1900790 	1799951 	1698716 b	1496832 	4789874 	3397078 	4276534 	4442118 	5047946 
A,WORLD,PER_OTH,N_GE1,NR,BG	1283607 b	1155668 	1374145 	856221 	819772 	1029116 	888654 	1211415 	376957 u	553336 	907057 	1246213 
A,WORLD,PER_OTH,N_GE1,NR,CH	7852072 	10175184 	9120011 	8100944 	9995081 	11508632 	6792773 	12056112 	6503454 	3717622 	5344518 	: 
A,WORLD,PER_OTH,N_GE1,NR,CY	3332812 b	3105894 	3680242 	2892175 	3466032 	3275327 	2488828 	2910788 	3213254 	1313439 	1615752 	1512175 
A,WORLD,PER_OTH,N_GE1,NR,CZ	6249802 	4711719 	4624972 	5081003 	4686744 	6392226 	5220964 	6133431 	1722733 	2482497 	4611238 	6142901 
A,WORLD,PER_OTH,N_GE1,NR,DE	50771798 	63661955 	55018785 	54266722 	58393705 	70928923 	78153948 	72247141 	28486365 	27833997 	37064360 	61055649 
A,WORLD,PER_OTH,N_GE1,NR,DK	625249 u	537040 bu	323092 u	452185 u	477237 u	3949619 	2908183 	4537889 	3314525 	1311225 	2874448 	2809986 
A,WORLD,PER_OTH,N_GE1,NR,EA20	251529129 	255863348 	245706801 	214488197 	212699892 	244348647 	245202178 	249220624 	174007091 	199758515 	242296550 	247719726 
A,WORLD,PER_OTH,N_GE1,NR,EE	647016 u	80461 u	290845 	970241 	278355 	656196 	517333 	962777 	339526 u	302857 	400743 	491225 
A,WORLD,PER_OTH,N_GE1,NR,EL	2474508 	2114852 	3662854 	2008231 	2344542 	2503404 	2199777 	1589838 	2107729 	1972816 	2350627 	1726110 
A,WORLD,PER_OTH,N_GE1,NR,ES	60855619 	57241972 	53485320 	46763693 b	40516945 	38096622 	33771551 	36660972 	27891779 	39136903 	43783991 	36835475 
A,WORLD,PER_OTH,N_GE1,NR,EU27_2020	307803879 e	304152875 e	295867321 	263168941 	269312564 	310551002 	300905546 	311981736 	217648638 	248279986 	303100603 	310419815 e
A,WORLD,PER_OTH,N_GE1,NR,FI	10392033 b	8456110 	6922290 	5712222 	5688341 	7405645 	6196371 	8942919 	12180956 	10390754 	9651473 	12946932 
A,WORLD,PER_OTH,N_GE1,NR,FR	78227697 	78712072 	83477204 	67738790 	66196418 	78376007 	81831233 	74409864 	74536671 	84681698 	86274748 	66583749 
A,WORLD,PER_OTH,N_GE1,NR,HR	5552069 	7515816 	6055003 	4548691 	2589598 	2605247 	2208243 	2604434 	1176295 	1601759 	1040059 	1836203 
A,WORLD,PER_OTH,N_GE1,NR,HU	2360588 	1978499 	3023533 	1632172 	2230928 	1858409 	1611072 	3338817 	945158 	932628 	1255224 	2622708 
A,WORLD,PER_OTH,N_GE1,NR,IE	8348199 	7462107 	7318851 	6858738 	7858646 	9265487 	7012233 	9881077 	3300784 	4269400 	7267279 	5645645 
A,WORLD,PER_OTH,N_GE1,NR,IT	9067159 	5894517 	5927726 b	4684240 	7806325 	8416896 	6931989 	10425976 	3836395 	2680505 	4774444 	3932463 
A,WORLD,PER_OTH,N_GE1,NR,LT	2002078 	2138696 	2063999 	1827046 	1763997 	1786560 	2011058 	1932281 	1287040 	1479488 	1629108 	1712244 
A,WORLD,PER_OTH,N_GE1,NR,LU	206252 	260680 	436323 	488900 	197940 	566593 	471902 	593449 	563617 	643435 	1048268 	725950 
